title,stars,teks,label,hasil_sentimen,hasil_topik
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sdh x nya kr,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sepi peziarah indonesia,1,positive,13
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi ziarah,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,berkesan,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,menangis serindu guru dibaca khotaman tqn kali mendekat makamnya bersholawat jamaah maratus sholih sholihah dengan imam k ahmad sudarwanto anas syahdu terobati rindu guru semoga kesempat guru tqn amin,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bersih asri ramah,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam syaikhona kholil bangkalan ziarah kubur skalian jalan jalan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,3,masya allah peziarah nya,0,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah barokah,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga barokahnya mbah holik al bangkalani amin,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,relejius,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,lupa mencicipi makanan khas madura sate madura,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah hadir masuk semoga kalau rombongan jiarah ingin kesana biar masuk kemakan nya,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjid makam pahlawan islam penyebar agama islam guru guru ulama madura panas kali kesini suhu drajat,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah sampai berdua suami kesini ber masjidnya superr luass kamar mandi mandi juga kebersihannya semoga kedepannya dijaga kebersihannya makam mbah kholil rame sekali gapernah sepi alhamdulilah masyaallah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah tenang semoga keberkahansambil beli air minum martajasa k botol k botol gedeparkiran parkiran perluasallahumma biziaroti qobri auliyaika robbana taqobbal duaana robbana taqobbal haajaatina,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tenang dihari,1,positive,16
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi teduh masjid syaikhona kholil bangkalan perjalanan madura singgah masjid syaikhona kholil pengalaman menyejukkan hati salah destinasi wisata religi utama bangkalan masjid berfungsi ibadah pusat ziarah penuh sejarah memasuki area masjid suasana khidmat sakral langsung jamaah khusyuk berdoa berzikir area makam ulama arsitektur masjidnya memukau interior dalamnya megah detail ornamen estetik pilarpilar kokoh pencahayaan kesan hangat mewah kebersihan masjid terjaga kenyamanan maksimal peziarah penjuru daerah dipadati pengunjung area masjid kondusif beribadah tenang fasilitas kompleks masjid lengkap mendukung kebutuhan pengunjung pengalaman berziarah kedamaian tersendiri jiwa penikmat traveling rating bintang kebersihan suasana nilai spiritual ditawarkan direkomendasikan dikunjungi keluarga perjalanan religi pulau madura lupa menjaga tata krama kebersihan area suci,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,parkir luas nyaman khas pisau pisau dapur golok cindera mata bermanfaat awet,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bersih sejuk,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sungguh sempurna,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,1,pungli wudhu disuruh bayar tempatnya wudhunya seperti terawat sampah lingkungan masjid areanya campur cowok cewek rekomendasi kesini kecuali terpaksa orang tua kesini,0,negative,2
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,lumayan sih toilet bersih,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tembaga,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ramai peziarah kota semoga berkah maslahah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah salahsatu ulama kharismatik madura tempatnya luas enak beribadah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,perjalanan madura berkunjung adik usahakan mampir sebentar berwasilah beliau,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,des jelajah religi,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya adem bagus berziarah masjidnya luas bersih fasilitas kamar mandinya bersih tersedia jual air seharga k perbotol dipojokan masjid,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi semoga berkah,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nyaman pol tempatnya,1,positive,11
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah senang berziarah syehona kolil bangkalan semoga berziarah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah,1,positive,14
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,insyaallah semoga depan berziarah lagi aamin,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjid yang nyaman,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,baek,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,adem ayem,1,positive,16
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ternyaman,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wali allah menyembah kuburan tuduhan berdasar kaum wahhabiyin prilaku menyimpang ruku sujud berdoa si ahli kubur orang baca quran tahlil istighfar shalawat memohon allah berwasilahberperantara ahli kubur yang diyakini orang sholeh atauorang yang allah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,lokasi makam terletak desa martajasah bangkalan mudah diakses jembatan suramadu mempermudah mobilitas surabaya arsitektur kompleks makam didominasi gaya khas madura bersahaja megah warnawarna cerah desain terbuka bangunannya direnovasi diperluas menampung peziarah membludak aura kesakralan kekhusyukan kuat,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga barokah kyai kholil bangkalan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kendaraan pribadi bogor kemadura perjalanannya seru,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bagus tempatnya masjidnya makam gurunya ulama indonesia,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantaff,1,positive,8
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga berkah wali allah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salah tujuan wisata religi wilayah pulau maduradekat terminal pasar,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sejuk menenangkan parkiran luas,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam mbah kholil bangkalan ingin kesana,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tujuan ziarah salah tokoh ulama kharisma bangkalan yang terkenal dalam menyebarkan agama islam dijawatimur daerah bangkalan madura,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,senang,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salah wisata religi tujuan ziarah orang nahdotul ulama masjid bangunang bagus berkunjung malam indah lampu menara masjid parkir luwas puluhan bus parkir motor pelataran sebelah timur masjid buka jam,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam gurunya ulama tersebar indonesia makamnya disamping masjid kadang peziarah baca doa didalam masjid makam senangnya toilet bersih penjual makanan khas madura seperti sabit dsb parkiran luas,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga istiqomah ziarah syaihona kholil bangkalan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah kesana,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,1,maajid megah agamis pakai sarung pakai peci kemana miris sama oknum yang bawa clurit cluritt miris kali daerah dilautin oknum,0,negative,2
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi menentramkan,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,makam salah ulama madura kh m kholil bangkalan beliau guru ulama indonesia kh hasyim asyari kh wahab hasbullah kh ahmad dahlan ulama makam dipadati peziarah libur nasional makam syaikh kholil kompleks masjid syaikh kh kholil bangkalan peninggalan syaikh kholil tulisan tangan beliau yang dipigura,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah,1,positive,14
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nyaman ziarah wudhu bersih km bersih suasana enak,1,positive,15
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya luas,1,positive,11
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah kelas pp darul falah al hasyimiyah semarang qodarulloh saget ngalap berkah ziarah makam syaikhona kholil bangkalan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ramai orang berziarah,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ramai,1,positive,13
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah ziarah makam muasiss nu berkat berkhidmat nu sukmajaya depok,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah saget ziarah teng makam mbah kholil,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjidnya bersih nyaman parkir luas mobil tinggal pilih penjual yang menjual makanan khas madura,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam wali allahsangat tersentuh ulama karismatik daerah madura,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salam cirebon,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religius,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pemakaman salah wali allah yang tanah jawa penyiar agama islam,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam aulia waliyullah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kangen bah kholil,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantap,1,positive,8
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah allah ijinkan rombongan fatayat nu ds kauman kec wiradesa kab pekalongan jawa ziarah smoga kelak ziarah kesini lambat keluarga,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,khusus peziarah madura maqom mbh kholil,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,3,jual buah pisang cavendis buah pisang kakak,0,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya bersih nyaman,1,positive,11
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi ramai pensiarah dari daerah pas malam jumat,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantab tempatnya bersih recomendet,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nya sejuk bersih,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,terimakasih romo seperti syehqona kholil bangkalan madura semoga sowan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nyaman tenang damai,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,istirahat,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bersih,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,madura asyik,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ramee,1,positive,10
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,religius pengingat sejarah budaya penyebaran agama islam bangkalan nusantara,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ngalap barokah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah saget ziaroh maqom waliyullah syaikhona kholil bangkalan semoga allah menambah kebarokahan kemuliaan sisi nya menyenangkan sejuk nyaman semoga istiqomah sowan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pusat belajar alquran dasar mahir kelas tahfidz,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah adem ziarah kesana,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,bagus masjid luas kebersihan toilet ditingkatkan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,barokah dunia akhirat,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam orang waliyullah syaikhona muhammad kholil bangkalan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah sampai makam syaikhona kholil bangkalan madura wisata religi surabaya kesini normal antre,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,barokallah,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,bersih rapi aman,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,aura nya,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah ziarah,1,positive,14
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sdh lm tidak ngaji n solat lebaran semoga bisa lebih lagi seperti dl bisa rutin dtg ibadah di sna,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah ziarah makam syech kholil bangkalan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,3,parkiran luas rame pedagang,0,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,lokasi makam besih sejuk,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ya tuhan melimpahkan keberkahan cahaya rahasia karmanya,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,adem sekali kalau sudah kesini sudah palimg benar tujuan wisata religi ya makam ulamak nya indah sekali arsitek nya tidak main main ukirannya penuh makna parkiran luas masjid nya mewah n megah cantik,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,malam jumat barokah,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantao parkiran luass,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,area parkiran masjid dikotori orang tau arti kebersihan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjid nya indah parkir bus sampah penjual juga yang naikin harga,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,berziarah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nyaman parkir luas penginapan murahmurah jajanan sate khas madura penginapan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjid bagus orang jualan sate,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam ulama legendaris madura syaikona cholil berhutang aneka jokes mengakar,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ibadah wisata ziarah wilayah madura suasanya sejuk kulineran khas madura tujuan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,guru nusantara,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bangkalan,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ikon bangkalan madura orang mengunjunginya pulau jawa,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pesarean orang sholeh,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bersih nyaman peziarah,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah berkunjung makam guru syaikhina kholil,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bahagia sudah rindu sanagat anak jumpa makam syaikhona kholil,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,barokah umur barokah rezeki bahagia dunia akhirat amin,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sejuk bagus,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga ziarah kesana,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,enak masjid,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bagus,1,positive,4
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mesjidnya indah toiletnya bersih nyaman,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah berkunjung kali berkunjung,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,berangkat lumajang habis isya jam malam parkirnya luas masjidnya bagus wudhu mandi terpisah lakilaki perempuan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah sud ziarah makam beliu,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,aari bersih letak strategies luas,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam ulama kharismatik madura guru ulama ulama indonesia,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salam pecinta agama masyono menghentikan drama,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ziarah nyambung kabel persaudaraan sanad keilmuan agama islam,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah makam beliau kehormatan sisi allah diukur dunia ketakwaan keikhlasan,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,menyenangkan menenangkan,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,menghilangkan pusing hati dikir,1,positive,16
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salah wisata religi bangkalan madura diminati wisatawan negeri syaikhona kholil aulia admin auliaillah guru mayoritas ulama indonesia pulau jawa,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya nyaman masjid nya indah penziarohnya tertib malam jumat penziaroh,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,bagus,1,positive,4
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mesjidnya luas bagus ornamen warna emas jajdi megah kebetulana pas bertepatan malam islam muharam ramai sekali berziarah makan kiyai mbah kholil menyebutnya,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pelayanan baikk,1,positive,11
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sejukan hati,1,positive,16
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,luas nyaman aman,1,positive,0
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mudahan kebagian berkah tuan syeh amin,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,syaikhona kholil bangkalan salah ulama indonesia memiliki peran terbentuknya nu,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga barokah amin,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alfatahah x,1,positive,10
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,keren masjidnya bagus,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,masjid nya nyaman dingin sejuk berhubung kesana siang nya diluar sangatsangat panas,1,positive,2
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam syech kholil bangkalan madura,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ziarah makan syaikhona kholil bangkalan alternatif jalanjalan islami bagus kalangan parkir luas makam didalam masjid kebersihan lumayan tapi parkir kotor,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,maqom bersihlingkungan bersihkurang nyaman,1,positive,15
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kamar mandi wanita nya bersih sholat berjamaah shubuh ramai dikunjungi untuk kalinya kesini,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bagus,1,positive,4
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah bangunan modern,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah,1,positive,14
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,subuh menjelang haul habib abu bakar gresik,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sabtu juni rombongan ma maarif bangunrejo lampung alhamdulilah berziaroh makam syaikhona kholil bangkalan madura jawa timur mugimugi angsal barokah lan manfaat dunia akhirat,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,1,masjid nya indah luas makam nya rapi kelakuan oknum toilet masjid faslitas masjid loh area masjid oke kalau diluar masjid bangun merusak citra makam masjid daerah madura payahh,0,negative,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam syaikhona kholil bangkalan bangkalan adem nyaman tenang lingkungan bersih luas sekali,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah tercapai berziarah insyaallah,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kali gagal fokus kamar mandi wanita barubersih luas banyakkk,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tombo ati enak dikunjungi,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kebanggan bersyukur ber ziarah makam syikhona kholil,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,baguskerenluas jugatp panas sekali yaa kenapa tidak diusahakan tanaman,1,positive,9
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah enak insya allah berkah barokah parkiran lumayan luas pedagang butuh apapun insya allah masjidnya luas kamar wudlu,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantap wisata religius pernak perniknya,1,positive,-1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salah tujuan wisata relegi madura bangkalan,1,positive,3
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ya allah masjid daerah madura bangkalan dalamnya makam waliyullah syeikh kholil beliau wali admin auliya illah masjidnya megah luas parkiran muat kalau kesini ingin karena tempatnya auranya sejuk pas malam jumat rame jamaah daerah insya allah ziarah motor surabaya jam lewatin suramadu,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah,1,positive,14
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah barokalloh nyaman fasilitas memadai,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ramai peziarah,1,positive,13
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ramai peziarahnya situ jam,1,positive,13
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjidnya megah bagus sayangnya kesitu karpetnya bau tidak enak,1,positive,1
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah aman aman,1,positive,0
